,Station ID,Station Name,Yelp ID,Venue Name,Price,Review Count,Rating,Latitude,Longitude,Distance,Address,Category name
3,c924f6a41b130fad49cfae47271314bc,0084 Beach & Broughton,UfNm70d7zykz9JQmPY5cSw,Granville Island Tea Company,$$,136,4.5,49.272358,-123.134851,1041.2642405397132,"1689 Johnston Street, Suite 117, Vancouver, BC V6H 3R9, Canada",Coffee & Tea
4,c924f6a41b130fad49cfae47271314bc,0084 Beach & Broughton,nFxhMiWh2JRfaWW79aj66A,Café Portrait,,33,4.5,49.2881056129168,-123.140413686633,762.5414235990696,"1120 Denman Street, Vancouver, BC V6G 1T2, Canada",Cafes
5,c924f6a41b130fad49cfae47271314bc,0084 Beach & Broughton,9yhd-IfRq7HRz-ipO4AMDQ,Melriches Coffeehouse,$,76,3.5,49.2823147,-123.1344512,360.83443026742236,"1244 Davie St, Vancouver, BC V6E 1N3, Canada",Coffee & Tea
6,c924f6a41b130fad49cfae47271314bc,0084 Beach & Broughton,u5vMMJtP2EWcN1W4-fHiQQ,JJ Bean Coffee Roasters,$,24,3.5,49.2862523,-123.1402397,556.6446105578012,"1209 Bidwell Street, Vancouver, BC V6G 2K7, Canada",Coffee Roasteries
7,c924f6a41b130fad49cfae47271314bc,0084 Beach & Broughton,NKPDVoMYufyWJVx9c6hqSQ,JJ Bean Coffee Roasters,$,57,4.0,49.272593,-123.135134,1010.2897164198895,"1689 Johnston Street, Vancouver, BC V6H 3R9, Canada",Coffee & Tea
8,c924f6a41b130fad49cfae47271314bc,0084 Beach & Broughton,E1W37ovBz6IVo5SEHVfD0g,Peaked Pies,$$,189,4.5,49.2896489,-123.1384797,935.1354663374339,"975 Denman Street, Vancouver, BC V6G, Canada",Australian
9,c924f6a41b130fad49cfae47271314bc,0084 Beach & Broughton,RNgR9Y_byajHqgVxP0dnKA,Cardero Cafe,,14,5.0,49.280603,-123.131219,577.4914558525205,"1105 Davie St, Vancouver, BC V6E 1N2, Canada",Coffee & Tea
10,c924f6a41b130fad49cfae47271314bc,0084 Beach & Broughton,HJNwJpfspIhfvqtr4cYE2g,Caffe Mira,,15,5.0,49.2787456,-123.129878,715.6800439758814,"1225 Burrard St, Vancouver, BC V6Z 1Z5, Canada",Cafes
11,c924f6a41b130fad49cfae47271314bc,0084 Beach & Broughton,CcNjx7Y8fWhuApJa2cY56w,PappaRoti,$,250,4.0,49.2889087,-123.1312063,1026.5716707289496,"1505 Robson Street, Vancouver, BC V6G 1C3, Canada",Coffee & Tea
12,c924f6a41b130fad49cfae47271314bc,0084 Beach & Broughton,RM8UK5qm9PCC0b9XWxj2OA,Cardero Cafe,$,60,4.0,49.287063,-123.1356475,679.1680631837855,"1016 Cardero Street, Vancouver, BC V6G 2H1, Canada",Coffee & Tea
13,c924f6a41b130fad49cfae47271314bc,0084 Beach & Broughton,F7oo187wb7KxcMYsZAoAng,Blue Parrot Espresso Bar,$$,48,4.0,49.2729160817864,-123.134960207421,979.7103040845935,"122-1689 Johnston Street, Vancouver, BC V6H 3R9, Canada",Coffee & Tea
14,c924f6a41b130fad49cfae47271314bc,0084 Beach & Broughton,jIZA2KdSSEV1pmHclkmTxw,Kits Beach Coffee,,2,4.5,49.27262727961607,-123.1488316,1194.8969353269383,"1945 Cornwall Avenue, Vancouver, BC V6J 1C8, Canada",Coffee & Tea
15,c924f6a41b130fad49cfae47271314bc,0084 Beach & Broughton,KzyJgXCdDssMgCFjO-zVQA,3 Quarters Full,$$,92,3.5,49.2884710355179,-123.13923150301,797.32101227019,"1789 Comox Street, Vancouver, BC V6G 1P5, Canada",Coffee & Tea
16,c924f6a41b130fad49cfae47271314bc,0084 Beach & Broughton,8_Luerj7LEVuSb5ll_7hlg,AMOKA Coffee and Bites,$,78,4.0,49.2799538,-123.1302658,620.7529400553826,"1069 Davie Street, Vancouver, BC V6E 1M5, Canada",Desserts
17,c924f6a41b130fad49cfae47271314bc,0084 Beach & Broughton,3LtCoosBuj5_kmdlcyVytg,Transylvanian Traditions Bakery,$,87,4.0,49.2806249,-123.1312992,575.494761293942,"1111 Davie Street, Vancouver, BC V6E 1N2, Canada",Patisserie/Cake Shop
18,c924f6a41b130fad49cfae47271314bc,0084 Beach & Broughton,dplKdpONowTjlPZvq0wSRw,Elysian Coffee,$,59,4.0,49.27987725244807,-123.12770435452009,842.2165073190225,"1100 Burrard Street, Suite 102, Vancouver, BC V6Z 1Y9, Canada",Coffee & Tea
19,c924f6a41b130fad49cfae47271314bc,0084 Beach & Broughton,MimKL6DZXjW6pAB2USBADg,Score on Davie,$$,339,4.5,49.2823221457395,-123.134614739512,345.1386599748476,"1262 Davie Street, Vancouver, BC V6J 5L1, Canada",Sports Bars
0,8e93d0da1ee6caadf21ed9575b5fa9da,0142 Beach & Cardero,4-908Mhkq7I2q4L-XA3w5Q,Delany's Coffee,$,92,4.0,49.2882356,-123.140602,568.5887260618232,"1105 Denman St, Vancouver, BC V6G 2M7, Canada",Coffee & Tea
1,8e93d0da1ee6caadf21ed9575b5fa9da,0142 Beach & Cardero,u5vMMJtP2EWcN1W4-fHiQQ,JJ Bean Coffee Roasters,$,24,3.5,49.2862523,-123.1402397,360.53647520086025,"1209 Bidwell Street, Vancouver, BC V6G 2K7, Canada",Coffee Roasteries
2,8e93d0da1ee6caadf21ed9575b5fa9da,0142 Beach & Cardero,nFxhMiWh2JRfaWW79aj66A,Café Portrait,,33,4.5,49.2881056129168,-123.140413686633,551.5965181591371,"1120 Denman Street, Vancouver, BC V6G 1T2, Canada",Cafes
3,8e93d0da1ee6caadf21ed9575b5fa9da,0142 Beach & Cardero,RGCT70v8c-k6a0mwItFjGw,Greenhorn Cafe,$$,160,4.0,49.2866689,-123.1341521,699.0914511253874,"994 Nicola Street, Vancouver, BC V6G 2C8, Canada",Cafes
4,8e93d0da1ee6caadf21ed9575b5fa9da,0142 Beach & Cardero,zknA7-f9PPbBT4FwWK8Ixg,Matchstick Coffee,,19,3.5,49.28318,-123.13494,538.6273394733643,"1305 Davie St, Vancouver, BC V6E 1N5, Canada",Coffee & Tea
5,8e93d0da1ee6caadf21ed9575b5fa9da,0142 Beach & Cardero,E1W37ovBz6IVo5SEHVfD0g,Peaked Pies,$$,189,4.5,49.2896489,-123.1384797,764.844497222208,"975 Denman Street, Vancouver, BC V6G, Canada",Australian
6,8e93d0da1ee6caadf21ed9575b5fa9da,0142 Beach & Cardero,bvIDTwtJ4RcZagx5pk_2oA,Breaking Bean,$$,35,4.5,49.2913518811369,-123.129690931071,1279.3598349707627,"551 Cardero Street, Vancouver, BC V6G 3L3, Canada",Coffee & Tea
7,8e93d0da1ee6caadf21ed9575b5fa9da,0142 Beach & Cardero,KzyJgXCdDssMgCFjO-zVQA,3 Quarters Full,$$,92,3.5,49.2884710355179,-123.13923150301,616.4562732307763,"1789 Comox Street, Vancouver, BC V6G 1P5, Canada",Coffee & Tea
8,8e93d0da1ee6caadf21ed9575b5fa9da,0142 Beach & Cardero,9yhd-IfRq7HRz-ipO4AMDQ,Melriches Coffeehouse,$,76,3.5,49.2823147,-123.1344512,586.1332686369701,"1244 Davie St, Vancouver, BC V6E 1N3, Canada",Coffee & Tea
9,8e93d0da1ee6caadf21ed9575b5fa9da,0142 Beach & Cardero,CcNjx7Y8fWhuApJa2cY56w,PappaRoti,$,250,4.0,49.2889087,-123.1312063,1022.7012832617329,"1505 Robson Street, Vancouver, BC V6G 1C3, Canada",Coffee & Tea
10,8e93d0da1ee6caadf21ed9575b5fa9da,0142 Beach & Cardero,RM8UK5qm9PCC0b9XWxj2OA,Cardero Cafe,$,60,4.0,49.287063,-123.1356475,628.062776881828,"1016 Cardero Street, Vancouver, BC V6G 2H1, Canada",Coffee & Tea
11,8e93d0da1ee6caadf21ed9575b5fa9da,0142 Beach & Cardero,sCyqVDtWysnVwkUvyN-uUQ,Bella Gelateria,$$$,886,4.0,49.2866835,-123.141215,377.0335305985756,"1752 Davie Street, Vancouver, BC V6G 1W3, Canada",Desserts
12,8e93d0da1ee6caadf21ed9575b5fa9da,0142 Beach & Cardero,icnhQBqyrQ2joCRtV_OORw,Nero Waffles,$$,627,4.5,49.2907208,-123.1339952,1020.141945755511,"1703 Robson Street, Vancouver, BC V6G 1C9, Canada",Desserts
13,8e93d0da1ee6caadf21ed9575b5fa9da,0142 Beach & Cardero,R45Pdbi4rENjlxEFLC3PxA,Breka Bakery & Cafe,,6,4.0,49.2914,-123.13592,1005.3332271283666,"821 Denman Street, Vancouver, BC V6G 2L7, Canada",Coffee & Tea
14,8e93d0da1ee6caadf21ed9575b5fa9da,0142 Beach & Cardero,RNgR9Y_byajHqgVxP0dnKA,Cardero Cafe,,14,5.0,49.280603,-123.131219,857.0070609455258,"1105 Davie St, Vancouver, BC V6E 1N2, Canada",Coffee & Tea
15,8e93d0da1ee6caadf21ed9575b5fa9da,0142 Beach & Cardero,8_Luerj7LEVuSb5ll_7hlg,AMOKA Coffee and Bites,$,78,4.0,49.2799538,-123.1302658,906.3086604488767,"1069 Davie Street, Vancouver, BC V6E 1M5, Canada",Desserts
16,8e93d0da1ee6caadf21ed9575b5fa9da,0142 Beach & Cardero,_DIJFHWZXhdt7qjxXtsbSA,Bisou Bake House,,5,4.0,49.28634783923762,-123.1398992,380.8246704595368,"1190 Bidwell Street, Vancouver, BC V6G 2K6, Canada",Bakeries
17,8e93d0da1ee6caadf21ed9575b5fa9da,0142 Beach & Cardero,t-soDjOlN6XkySHBdhRkKA,Forage,$$,679,4.0,49.28707,-123.12925,1045.9310019018164,"1300 Robson Street, Vancouver, BC V6E 1C5, Canada",Canadian (New)
18,8e93d0da1ee6caadf21ed9575b5fa9da,0142 Beach & Cardero,MOqk2d0VeccHK0lIFK6IFg,D'oro Gelato e Caffè,$$,42,4.0,49.2882959,-123.1399838,580.1234680358388,"1094 Denman Street, Vancouver, BC V6G 2M8, Canada",Ice Cream & Frozen Yogurt
19,8e93d0da1ee6caadf21ed9575b5fa9da,0142 Beach & Cardero,HJNwJpfspIhfvqtr4cYE2g,Caffe Mira,,15,5.0,49.2787456,-123.129878,1021.0543486008011,"1225 Burrard St, Vancouver, BC V6Z 1Z5, Canada",Cafes
0,9413725a5d3bb5ce2ad0682b07a3ffab,0305 Georgia & Homer,dX6y4zA-1AtWsYnT4AZXNg,Revolver,$,572,4.5,49.283273,-123.1094283,499.6092267556896,"325 Cambie Street, Vancouver, BC V6B 1H7, Canada",Coffee & Tea
1,9413725a5d3bb5ce2ad0682b07a3ffab,0305 Georgia & Homer,zMQNKgVrav_zVsiZYi3jNg,Pacific Coffee Roasters,$$,36,4.0,49.279209,-123.116071,184.81277501251424,"345 Robson Street, Unit 101-102, Vancouver, BC V6B 0H3, Canada",Coffee Roasteries
2,9413725a5d3bb5ce2ad0682b07a3ffab,0305 Georgia & Homer,3ByjrLF8nyArUxvO6vqJCw,Incognito Coffee,$$,135,5.0,49.2802573019756,-123.120230028369,364.51115012876267,"843 Seymour Street, Vancouver, BC V6B 3L4, Canada",Coffee & Tea
3,9413725a5d3bb5ce2ad0682b07a3ffab,0305 Georgia & Homer,GQK8trvjFDBuETAchTMVIA,Nemesis Coffee,$$,192,4.5,49.28281595985871,-123.11027107703038,427.1242685884992,"302 W Hastings Street, Vancouver, BC V6B 2N4, Canada",Cafes
4,9413725a5d3bb5ce2ad0682b07a3ffab,0305 Georgia & Homer,KF9osr-B-5jzmujeb5lMkA,Rocanini Coffee Roasters,$$,54,4.5,49.2769145650779,-123.115281062208,430.5952581896474,"863 Beatty Street, Vancouver, BC V6B 2M6, Canada",Coffee Roasteries
5,9413725a5d3bb5ce2ad0682b07a3ffab,0305 Georgia & Homer,3jyz605NGvJV6uId5tjf9Q,Deville Coffee,,13,4.5,49.2853546768392,-123.11246584304324,547.1426561018473,"325 Seymour Street, Vancouver, BC V6B 5A7, Canada",Coffee & Tea
6,9413725a5d3bb5ce2ad0682b07a3ffab,0305 Georgia & Homer,OjVRMDAvq93MOmPCd23uCA,Honolulu Coffee,$$,141,4.5,49.27995355525173,-123.1250129,712.7169810074917,"G1-888 Nelson Street, Vancouver, BC V6Z 2H1, Canada",Coffee & Tea
7,9413725a5d3bb5ce2ad0682b07a3ffab,0305 Georgia & Homer,7Y9dgVNnW6gxeEkdK-gzgg,Papparoti,$$,33,4.5,49.2799385,-123.1081741,482.4205131551756,"193 Keefer Place, Unit 103, Vancouver, BC V6B 6C1, Canada",Coffee & Tea
8,9413725a5d3bb5ce2ad0682b07a3ffab,0305 Georgia & Homer,2F8kxi0_JG8y5jTUSYifYA,Buro,,9,4.5,49.2806382660215,-123.118778955726,254.99812482907117,"579 Robson Street, Vancouver, BC V6B 2B7, Canada",Coffee & Tea
9,9413725a5d3bb5ce2ad0682b07a3ffab,0305 Georgia & Homer,6we9hSReCQ0urWSMoHDfpA,Black Echo Coffee,$$,11,4.5,49.2749189,-123.1212809,773.8367072291152,"1144 Mainland St, Vancouver, BC V6B 2T9, Canada",Coffee & Tea
10,9413725a5d3bb5ce2ad0682b07a3ffab,0305 Georgia & Homer,HfNW-ry8xbddfmsKZolL7Q,Bread x Butter Cafe,,32,4.0,49.2841611,-123.1199654,506.6656518558251,"140-925 West Georgia Street, Vancouver, BC V6N 3L2, Canada",Cafes
11,9413725a5d3bb5ce2ad0682b07a3ffab,0305 Georgia & Homer,7frP_EAuworLHTVB-SDQrw,The Drop Coffee,$,25,4.5,49.2887674218819,-123.114752196681,888.1789467549098,"1055 Canada Place, Unit 29, Vancouver, BC V6C, Canada",Coffee & Tea
12,9413725a5d3bb5ce2ad0682b07a3ffab,0305 Georgia & Homer,L4jCuG3S-6kY0FVAyjiLNQ,Nero Waffles,$$,445,4.5,49.27834403099929,-123.12204465357301,561.4506378155587,"1002 Seymour Street, Vancouver, BC V6B 3M6, Canada",Waffles
13,9413725a5d3bb5ce2ad0682b07a3ffab,0305 Georgia & Homer,-d473gtB7sazHlWu_1a2CA,49th Parallel Coffee,$$,237,4.0,49.2860544972995,-123.122937244592,807.6356721336227,"689 Thurlow Street, Vancouver, BC V6E, Canada",Coffee & Tea
14,9413725a5d3bb5ce2ad0682b07a3ffab,0305 Georgia & Homer,KXCXaF5qimmtKKqnPc_LQA,Thierry,$$,904,4.0,49.2848818,-123.1228949,700.8761823926106,"1059 Alberni Street, Vancouver, BC V6E 1A1, Canada",Patisserie/Cake Shop
15,9413725a5d3bb5ce2ad0682b07a3ffab,0305 Georgia & Homer,uJNfd4CrU3dD7RjLnHzodg,Angus T,$,82,4.0,49.2762326068102,-123.119233623147,582.3198865481622,"1036 Mainland Street, Vancouver, BC V6B 2T4, Canada",Cafes
16,9413725a5d3bb5ce2ad0682b07a3ffab,0305 Georgia & Homer,ICte3-u47WK1aIgrkVUOdw,Kafka's Coffee & Tea,,8,3.0,49.2792339,-123.1186314,298.73682020160066,"860 Richards Street, Vancouver, BC V6B 3A7, Canada",Coffee & Tea
17,9413725a5d3bb5ce2ad0682b07a3ffab,0305 Georgia & Homer,n3q30JsRN3JeqfbPSaLDfQ,Pallet Coffee Roasters,,22,4.0,49.2799058071592,-123.123651411639,615.7516102091337,"980 Howe Street, Vancouver, BC V6Z 1N9, Canada",Coffee Roasteries
18,9413725a5d3bb5ce2ad0682b07a3ffab,0305 Georgia & Homer,Sj94I82l_cUvFDkMiQXuLw,Koffie,$,49,4.0,49.2871123,-123.1193305,762.4884609449965,"1050 W Pender Street, Suite 130, Vancouver, BC V7X, Canada",Coffee & Tea
19,9413725a5d3bb5ce2ad0682b07a3ffab,0305 Georgia & Homer,dF5qYrLOxp710HOSWhIZ9g,Coo Coo Coffee,$$,140,4.0,49.2754918653721,-123.123349512628,830.7281832438251,"477 Davie Street, Vancouver, BC V6B, Canada",Coffee & Tea
0,7ed043a19e6a4ece742fe747b663bdbf,0165 Columbia & 5th,PrKpa6Ejv1v1WvIIywYMvg,Aperture Coffee Bar,$$,122,4.0,49.2632037459,-123.110469593,372.21023771449234,"243 W Broadway, Vancouver, BC V5Y 3L1, Canada",Coffee & Tea
1,7ed043a19e6a4ece742fe747b663bdbf,0165 Columbia & 5th,lG1o4Zb08AGxabl30Truew,Milano Coffee,$$,97,4.0,49.26359,-123.10872,317.12151978674615,"156 8th Avenue W, Vancouver, BC V5Y 1N2, Canada",Coffee & Tea
2,7ed043a19e6a4ece742fe747b663bdbf,0165 Columbia & 5th,2M3JB9wpYUDNxtEyv3ZMww,Modus Coffee Roasters,$,31,4.5,49.2629464,-123.1074362,424.1780031081237,"112 W Broadway, Vancouver, BC V5Y 1P1, Canada",Coffee Roasteries
3,7ed043a19e6a4ece742fe747b663bdbf,0165 Columbia & 5th,dpbT98-hJTgIC40yhtyPpw,JJ Bean Coffee Roasters,$$,38,4.5,49.27015,-123.109227,408.6987670394182,"188 W 1st Avenue, Vancouver, BC V5Y 1A4, Canada",Coffee & Tea
4,7ed043a19e6a4ece742fe747b663bdbf,0165 Columbia & 5th,WJvPqNWk14YQlzROy9J5Og,Melo Patisserie,,31,4.5,49.2635651,-123.1014339,652.6810441607472,"154 E 8th Avenue, Vancouver, BC V5T 1R7, Canada",Coffee & Tea
5,7ed043a19e6a4ece742fe747b663bdbf,0165 Columbia & 5th,NnaE4IKlc6XdYOUu4IOV5w,49th Parallel Coffee,$,495,4.0,49.2591330651218,-123.10088478104,1023.4674442235362,"2902 Main Street, Vancouver, BC V5T 0C1, Canada",Cafes
6,7ed043a19e6a4ece742fe747b663bdbf,0165 Columbia & 5th,kDsnrHr515O_hbAuOHBv_g,Rocanini Coffee Roasters,$,16,4.0,49.2666872398032,-123.107811883973,116.81992035925495,"127 W 5th Avenue, Vancouver, BC V5Y 1H9, Canada",Coffee & Tea
7,7ed043a19e6a4ece742fe747b663bdbf,0165 Columbia & 5th,b224L6_v7F2M4FsxG6rFag,Elysian Coffee,$$,52,4.0,49.2645569,-123.1050568,385.84948494375476,"2301 Ontario Street, Vancouver, BC V5T 2X5, Canada",Coffee & Tea
8,7ed043a19e6a4ece742fe747b663bdbf,0165 Columbia & 5th,K1wzSKFgfYXy9C2nGA0bmw,Fife Bakery,$,58,4.0,49.268,-123.10326,478.287267770027,"64 E 3rd Avenue, Vancouver, BC V5T 1C3, Canada",Bakeries
9,7ed043a19e6a4ece742fe747b663bdbf,0165 Columbia & 5th,6we9hSReCQ0urWSMoHDfpA,Black Echo Coffee,$$,11,4.5,49.2749189,-123.1212809,1275.3446787715854,"1144 Mainland St, Vancouver, BC V6B 2T9, Canada",Coffee & Tea
10,7ed043a19e6a4ece742fe747b663bdbf,0165 Columbia & 5th,NensKn1MSVU_rm-1Y6WlFA,Marulilu Cafe,$$,281,4.0,49.26338,-123.11415,485.1730896581204,"451 W Broadway, Vancouver, BC V5Y 1R4, Canada",Cafes
11,7ed043a19e6a4ece742fe747b663bdbf,0165 Columbia & 5th,eDTuLgH0muqJg3bh-qnGfw,Purebread,$$,58,4.0,49.2665546746463,-123.104664200195,342.9393317772074,"5 E 5th Ave, Vancouver, BC V5T 1G7, Canada",Bakeries
12,7ed043a19e6a4ece742fe747b663bdbf,0165 Columbia & 5th,UkSNdIF54dvas25eh_CmFw,Caffe Cittadella,$$,152,4.0,49.264809386635505,-123.11726668221056,600.8987481487839,"2310 Ash Street, Vancouver, BC V5Z 3C2, Canada",Coffee & Tea
13,7ed043a19e6a4ece742fe747b663bdbf,0165 Columbia & 5th,QCJO27ln2mR_kJQr6P3c0g,The Press Room,$,9,4.0,49.2694971,-123.1092951,350.9792314586896,"1778 Columbia Street, Vancouver, BC V5Y 4A1, Canada",Bakeries
14,7ed043a19e6a4ece742fe747b663bdbf,0165 Columbia & 5th,IO51VcyNBLtRGl4FF8bOmw,Whisk Matcha,,34,4.0,49.2638247,-123.1001009,734.2709022692595,"39 Kingsway, Vancouver, BC V5T 3H7, Canada",Coffee & Tea
15,7ed043a19e6a4ece742fe747b663bdbf,0165 Columbia & 5th,OxlxFuiZ936UayG6nMu1DQ,The Federal Store,$$,35,4.5,49.2619270668591,-123.103209011988,675.9781616017343,"2601 Quebec Street, Vancouver, BC V5T 3A6, Canada",Grocery
16,7ed043a19e6a4ece742fe747b663bdbf,0165 Columbia & 5th,XFkhu9HNNx6fx1Iz6aRPeA,L'atelier Patisserie,$,91,5.0,49.26618,-123.0993,732.7921682155646,"120-260 E 5th Ave, Vancouver, BC V5T 1H3, Canada",Bakeries
17,7ed043a19e6a4ece742fe747b663bdbf,0165 Columbia & 5th,gRepmb_vwaCDzbsjwmJ-Ig,Foret Noire Patisserie,$$,56,4.0,49.26284,-123.11051,396.0346451094119,"236 West Broadway, Vancouver, BC V5Y 1P6, Canada",Desserts
18,7ed043a19e6a4ece742fe747b663bdbf,0165 Columbia & 5th,X-73k3cwBjjc170MOdPa7A,Elysian Coffee,$$,207,3.5,49.26294,-123.11728,684.912046500961,"590 W Broadway, Vancouver, BC V5Z 1E9, Canada",Coffee & Tea
19,7ed043a19e6a4ece742fe747b663bdbf,0165 Columbia & 5th,GzJXmFMk3os70yp-THAZ6w,The Belgian Chocolate Cafe,,25,4.0,49.27486,-123.112955,970.9655611475887,"Cnr Smithe Street & Pacific Boulevard, Vancouver, BC V6B 0B5, Canada",Cafes
0,ce5dccf5a0f190bb4567a2fd93e7971e,0122 Haro & Denman,4-908Mhkq7I2q4L-XA3w5Q,Delany's Coffee,$,92,4.0,49.2882356,-123.140602,409.69623596824107,"1105 Denman St, Vancouver, BC V6G 2M7, Canada",Coffee & Tea
1,ce5dccf5a0f190bb4567a2fd93e7971e,0122 Haro & Denman,bvIDTwtJ4RcZagx5pk_2oA,Breaking Bean,$$,35,4.5,49.2913518811369,-123.129690931071,483.228507798277,"551 Cardero Street, Vancouver, BC V6G 3L3, Canada",Coffee & Tea
2,ce5dccf5a0f190bb4567a2fd93e7971e,0122 Haro & Denman,nFxhMiWh2JRfaWW79aj66A,Café Portrait,,33,4.5,49.2881056129168,-123.140413686633,409.046050412314,"1120 Denman Street, Vancouver, BC V6G 1T2, Canada",Cafes
3,ce5dccf5a0f190bb4567a2fd93e7971e,0122 Haro & Denman,CcNjx7Y8fWhuApJa2cY56w,PappaRoti,$,250,4.0,49.2889087,-123.1312063,413.4805468201405,"1505 Robson Street, Vancouver, BC V6G 1C3, Canada",Coffee & Tea
4,ce5dccf5a0f190bb4567a2fd93e7971e,0122 Haro & Denman,R45Pdbi4rENjlxEFLC3PxA,Breka Bakery & Cafe,,6,4.0,49.2914,-123.13592,86.52079379758364,"821 Denman Street, Vancouver, BC V6G 2L7, Canada",Coffee & Tea
5,ce5dccf5a0f190bb4567a2fd93e7971e,0122 Haro & Denman,RGCT70v8c-k6a0mwItFjGw,Greenhorn Cafe,$$,160,4.0,49.2866689,-123.1341521,461.477152299384,"994 Nicola Street, Vancouver, BC V6G 2C8, Canada",Cafes
6,ce5dccf5a0f190bb4567a2fd93e7971e,0122 Haro & Denman,E1W37ovBz6IVo5SEHVfD0g,Peaked Pies,$$,189,4.5,49.2896489,-123.1384797,186.30607312086366,"975 Denman Street, Vancouver, BC V6G, Canada",Australian
7,ce5dccf5a0f190bb4567a2fd93e7971e,0122 Haro & Denman,S99na7fw56EIMoS4WGgG5g,Milano Coffee Roasters,$,69,3.5,49.2907427,-123.1368181,45.0416839914959,"849 Denman Street, Vancouver, BC V6G 2L7, Canada",Coffee & Tea
8,ce5dccf5a0f190bb4567a2fd93e7971e,0122 Haro & Denman,KzyJgXCdDssMgCFjO-zVQA,3 Quarters Full,$$,92,3.5,49.2884710355179,-123.13923150301,319.5560544558281,"1789 Comox Street, Vancouver, BC V6G 1P5, Canada",Coffee & Tea
9,ce5dccf5a0f190bb4567a2fd93e7971e,0122 Haro & Denman,icnhQBqyrQ2joCRtV_OORw,Nero Waffles,$$,627,4.5,49.2907208,-123.1339952,169.52967463014386,"1703 Robson Street, Vancouver, BC V6G 1C9, Canada",Desserts
10,ce5dccf5a0f190bb4567a2fd93e7971e,0122 Haro & Denman,RM8UK5qm9PCC0b9XWxj2OA,Cardero Cafe,$,60,4.0,49.287063,-123.1356475,400.13141565506874,"1016 Cardero Street, Vancouver, BC V6G 2H1, Canada",Coffee & Tea
11,ce5dccf5a0f190bb4567a2fd93e7971e,0122 Haro & Denman,u5vMMJtP2EWcN1W4-fHiQQ,JJ Bean Coffee Roasters,$,24,3.5,49.2862523,-123.1402397,562.1832479256011,"1209 Bidwell Street, Vancouver, BC V6G 2K7, Canada",Coffee Roasteries
12,ce5dccf5a0f190bb4567a2fd93e7971e,0122 Haro & Denman,h1vHMq39YhDrxzpwBPelOA,Breka Bakery and Cafe,,23,3.5,49.2914,-123.13592,86.52079379895537,"821 Denman Street, Vancouver, BC V6G 2L7, Canada",Cafes
13,ce5dccf5a0f190bb4567a2fd93e7971e,0122 Haro & Denman,zknA7-f9PPbBT4FwWK8Ixg,Matchstick Coffee,,19,3.5,49.28318,-123.13494,843.5203193709061,"1305 Davie St, Vancouver, BC V6E 1N5, Canada",Coffee & Tea
14,ce5dccf5a0f190bb4567a2fd93e7971e,0122 Haro & Denman,idua0Nn_eudzgItMS4KX7A,Take Five Cafe,$,23,4.5,49.2903006867126,-123.128923385245,532.3084036329947,"683 Nicola Street, Vancouver, BC V6G 3J2, Canada",Breakfast & Brunch
15,ce5dccf5a0f190bb4567a2fd93e7971e,0122 Haro & Denman,Elg0UCjUUNJEDuHvtijM_Q,Blenz Coffee,$,33,3.5,49.2900664,-123.1378346,105.06058991071025,"935 Denman Street, Vancouver, BC V6G 2L9, Canada",Coffee & Tea
16,ce5dccf5a0f190bb4567a2fd93e7971e,0122 Haro & Denman,uBCR1k9n7QNpH-lBRD4fDw,JJ Bean Coffee Roasters,$$,109,4.0,49.2865148533484,-123.125916444423,875.6249600082925,"1188 Alberni Street, Vancouver, BC V6E 4N5, Canada",Coffee Roasteries
17,ce5dccf5a0f190bb4567a2fd93e7971e,0122 Haro & Denman,kW9yN02quzA6PjfnnzkcIg,Nukid Cafe,,23,3.5,49.28992,-123.13377,219.64043242356726,"1660 Robson Street, Vancouver, BC V6G 1C7, Canada",Cafes
18,ce5dccf5a0f190bb4567a2fd93e7971e,0122 Haro & Denman,t-soDjOlN6XkySHBdhRkKA,Forage,$$,679,4.0,49.28707,-123.12925,654.7042525634048,"1300 Robson Street, Vancouver, BC V6E 1C5, Canada",Canadian (New)
19,ce5dccf5a0f190bb4567a2fd93e7971e,0122 Haro & Denman,MOqk2d0VeccHK0lIFK6IFg,D'oro Gelato e Caffè,$$,42,4.0,49.2882959,-123.1399838,369.8216896417682,"1094 Denman Street, Vancouver, BC V6G 2M8, Canada",Ice Cream & Frozen Yogurt
0,844aa75af0d3235a86ff827c81395afd,0100 Stanley Park - Prospect Point,fnGjBA5bYSBGxGjyjqfXYg,Prospect Point,$$,82,3.5,49.3128081868922,-123.142869863626,98.44790871553232,"5601 Stanley Park Drive, Vancouver, BC V6G 1Z4, Canada",Cafes
1,844aa75af0d3235a86ff827c81395afd,0100 Stanley Park - Prospect Point,fFTX_P50tynIS4-5PM_OXA,Prospect Point Tea House,$,4,3.5,49.3130366101901,-123.142815550452,111.6039824291188,"7501 Stanley Park Drive, Vancouver, BC V6G 3E2, Canada",Tea Rooms
0,1d442ad1a71774c82688a45954e47bfd,0075 Arbutus & 10th,EobUHqLcOjo2lXGeAXEwbQ,49th Parallel Coffee,$$,202,4.0,49.2680088064106,-123.154781059525,596.1736418614323,"2198 W 4th Avenue, Vancouver, BC V6K 1N6, Canada",Coffee & Tea
1,1d442ad1a71774c82688a45954e47bfd,0075 Arbutus & 10th,maG5Q2OzC7OUttko--yjSA,Sweet Barrel Creamery and Coffee Roasters,,25,4.5,49.261726,-123.153251,145.78089833546719,"2729 Arbutus Street, Vancouver, BC V6J 3Y5, Canada",Desserts
